Period,Dimension,Org_Level,Org_Code,Org_Geog_Code,Org_Name,Measure,Measure_Description,Count_Of,Value
October 2017,DeprivationDecileAtBooking,National,ALL,,All Submitters,10 - Least deprived,,Women,3592
October 2017,DeprivationDecileAtBooking,National,ALL,,All Submitters,Missing value / Value outside reporting parameters,,Women,419
October 2017,DeprivationDecileAtBooking,National,ALL,,All Submitters,Pseudo postcode recorded (includes no fixed abode or resident overseas),,Women,446
October 2017,DeprivationDecileAtBooking,National,ALL,,All Submitters,"Resident elsewhere in the UK, Channel Islands or Isle of Man",,Women,66
October 2017,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Any other ethnic group,,Women,2336
October 2017,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Asian or Asian British,,Women,5438
October 2017,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Black or Black British,,Women,2323
October 2017,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,1951
October 2017,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Mixed,,Women,967
October 2017,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Not known,,Women,2474
October 2017,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Not Stated,,Women,4347
October 2017,EthnicCategoryMotherGroup,National,ALL,,All Submitters,White,,Women,36987
October 2017,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Episiotomy,,Women,3945
October 2017,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Labial tear,,Women,2644
October 2017,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Other,,Women,224
October 2017,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Perineal tear - first degree,,Women,2780
October 2017,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Perineal tear - second degree,,Women,7066
October 2017,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Perineal tear - third or fourth degree,,Women,643
October 2017,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Vaginal wall tear,,Women,1136
October 2017,GenitalTractTraumaticLesionGroup,National,ALL,,All Submitters,At least one trauma,,Women,15427
October 2017,GenitalTractTraumaticLesionGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,7524
October 2017,GenitalTractTraumaticLesionGroup,National,ALL,,All Submitters,None,,Women,4749
October 2017,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,0 to 70 days,,Women,31267
October 2017,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,141+ days,,Women,4867
October 2017,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,71 to 90 days,,Women,15477
October 2017,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,91 to 140 days,,Women,5001
October 2017,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,5
October 2017,GestationLengthBirth,National,ALL,,All Submitters,27 weeks and under,,Babies,208
October 2017,GestationLengthBirth,National,ALL,,All Submitters,28 to 31 weeks,,Babies,325
October 2017,GestationLengthBirth,National,ALL,,All Submitters,32 to 33 weeks,,Babies,398
October 2017,GestationLengthBirth,National,ALL,,All Submitters,34 to 36 weeks,,Babies,2434
October 2017,GestationLengthBirth,National,ALL,,All Submitters,37 weeks,,Babies,3635
October 2017,GestationLengthBirth,National,ALL,,All Submitters,38 weeks,,Babies,6505
October 2017,GestationLengthBirth,National,ALL,,All Submitters,39 weeks,,Babies,11707
October 2017,GestationLengthBirth,National,ALL,,All Submitters,40 weeks,,Babies,11192
October 2017,GestationLengthBirth,National,ALL,,All Submitters,41 weeks,,Babies,6982
October 2017,GestationLengthBirth,National,ALL,,All Submitters,42 weeks,,Babies,975
October 2017,GestationLengthBirth,National,ALL,,All Submitters,43 weeks and over,,Babies,50
October 2017,GestationLengthBirth,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Babies,1962
October 2017,GestationLengthBirthGroup37,National,ALL,,All Submitters,< 37 weeks,,Babies,3365
October 2017,GestationLengthBirthGroup37,National,ALL,,All Submitters,>= 37 weeks,,Babies,41043
October 2017,GestationLengthBirthGroup37,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Babies,1962
October 2017,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,At a domestic address,,Babies,724
October 2017,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Consultant ward,,Babies,15151
October 2017,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Consultant/GMP/midwife ward,,Babies,18344
October 2017,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,GMP ward,,Babies,1
October 2017,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,"Midwifery unit, co-located with consultant obstetric unit",,Babies,3210
October 2017,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,"Midwifery unit, co-located with other non-obstetric consultant unit",,Babies,98
October 2017,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,"Midwifery unit, stand alone",,Babies,864
October 2017,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,"Midwifery unit, type not known",,Babies,1339
October 2017,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Babies,5165
October 2017,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,None of the above,,Babies,702
October 2017,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Not known,,Babies,621
October 2017,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Other hospital or institution,,Babies,16
October 2017,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Private hospital,,Babies,1
October 2017,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Ward/unit without delivery facilities,,Babies,147
October 2017,PreviousCaesareanSectionsGroup,National,ALL,,All Submitters,At least one Caesarean,,Women,5423
October 2017,PreviousCaesareanSectionsGroup,National,ALL,,All Submitters,"At least one Previous Birth, zero Caesareans",,Women,16884
October 2017,PreviousCaesareanSectionsGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,14582
October 2017,PreviousCaesareanSectionsGroup,National,ALL,,All Submitters,Zero Previous Births,,Women,20074
October 2017,PreviousLiveBirthsGroup,National,ALL,,All Submitters,1,,Women,14694
October 2017,PreviousLiveBirthsGroup,National,ALL,,All Submitters,2,,Women,5619
October 2017,PreviousLiveBirthsGroup,National,ALL,,All Submitters,3,,Women,2165
October 2017,PreviousLiveBirthsGroup,National,ALL,,All Submitters,4,,Women,813
October 2017,PreviousLiveBirthsGroup,National,ALL,,All Submitters,5+,,Women,564
October 2017,PreviousLiveBirthsGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,10673
October 2017,PreviousLiveBirthsGroup,National,ALL,,All Submitters,No previous live births,,Women,22372
October 2017,SkinToSkinContact1HourTerm,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,4745
October 2017,SkinToSkinContact1HourTerm,National,ALL,,All Submitters,N,No,Women,7445
October 2017,SkinToSkinContact1HourTerm,National,ALL,,All Submitters,Y,Yes,Women,28582
October 2017,SmokingStatusGroupBooking,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,4165
October 2017,SmokingStatusGroupBooking,National,ALL,,All Submitters,Non-Smoker / Ex-Smoker,,Women,43843
October 2017,SmokingStatusGroupBooking,National,ALL,,All Submitters,Smoker,,Women,6034
October 2017,SmokingStatusGroupBooking,National,ALL,,All Submitters,Unknown,,Women,2682
October 2017,Submission_Orgs,National,ALL,,All Submitters,Submitted,,Organisations,132
October 2017,Submission_Orgs,National,ALL,,All Submitters,Submitted_births_in_month,,Organisations,124
October 2017,Submission_Orgs,National,ALL,,All Submitters,Submitted_traumas_in_month,,Organisations,108
October 2017,TotalBabies,National,ALL,,All Submitters,,,Babies,46367
October 2017,TotalDeliveries,National,ALL,,All Submitters,,,Women,45668
October 2017,TotalMothers,National,ALL,,All Submitters,,,Women,56374
October 2017,AgeAtBookingMotherAverage,NHS England (Region),Y56,E40000003,London Commissioning Region,,,Average over women,31.2
October 2017,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,20 to 24,,Women,1185
October 2017,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,25 to 29,,Women,2775
October 2017,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,30 to 34,,Women,3810
October 2017,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,35 to 39,,Women,2635
October 2017,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,40 to 44,,Women,580
October 2017,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,45 or Over,,Women,60
October 2017,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value,,Women,*
October 2017,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Under 20,,Women,215
October 2017,AgeAtBookingMotherGroup20,NHS England (Region),Y56,E40000003,London Commissioning Region,19-,,Women,215
October 2017,AgeAtBookingMotherGroup20,NHS England (Region),Y56,E40000003,London Commissioning Region,20+,,Women,11050
October 2017,AgeAtBookingMotherGroup20,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value,,Women,*
October 2017,ApgarScore5TermGroup7,NHS England (Region),Y56,E40000003,London Commissioning Region,0 to 6,,Babies,55
October 2017,ApgarScore5TermGroup7,NHS England (Region),Y56,E40000003,London Commissioning Region,7 to 10,,Babies,6560
October 2017,ApgarScore5TermGroup7,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,1025
October 2017,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y56,E40000003,London Commissioning Region,Maternal or Donor Breast Milk,,Babies,5825
October 2017,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,2255
October 2017,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y56,E40000003,London Commissioning Region,Not Breast Milk,,Babies,775
October 2017,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"1,500g to 1,999g",,Babies,5
October 2017,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"2,000g to 2,499g",,Babies,210
October 2017,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"2,500g to 2,999g",,Babies,1405
October 2017,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"3,000g to 3,499g",,Babies,2950
October 2017,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"3,500g to 3,999g",,Babies,2275
October 2017,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"4,000g to 4,499g",,Babies,695
October 2017,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"4,500g to 4,999g",,Babies,65
October 2017,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"5,000g and over",,Babies,*
October 2017,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,*
October 2017,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"Under 1,500g",,Babies,*
October 2017,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Unknown,,Babies,30
October 2017,BirthweightTermGroup2500,NHS England (Region),Y56,E40000003,London Commissioning Region,"2,500g and over",,Babies,7395
October 2017,BirthweightTermGroup2500,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,*
October 2017,BirthweightTermGroup2500,NHS England (Region),Y56,E40000003,London Commissioning Region,"Under 2,500g",,Babies,215
October 2017,BirthweightTermGroup2500,NHS England (Region),Y56,E40000003,London Commissioning Region,Unknown,,Babies,30
October 2017,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value,,Women,1260
October 2017,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Normal,,Women,5085
October 2017,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Obese,,Women,1730
October 2017,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Overweight,,Women,2635
October 2017,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Underweight,,Women,565
October 2017,CigarettesPerDayAverage,NHS England (Region),Y56,E40000003,London Commissioning Region,,,Average over women,6.2
October 2017,ComplexSocialFactorsInd,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value,Missing Value,Women,1320
October 2017,ComplexSocialFactorsInd,NHS England (Region),Y56,E40000003,London Commissioning Region,N,No,Women,8660
October 2017,ComplexSocialFactorsInd,NHS England (Region),Y56,E40000003,London Commissioning Region,Value outside reporting parameters,Value outside reporting parameters,Women,*
October 2017,ComplexSocialFactorsInd,NHS England (Region),Y56,E40000003,London Commissioning Region,Y,Yes,Women,1300
October 2017,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Elective caesarean section,,Babies,1215
October 2017,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Emergency caesarean section,,Babies,1560
October 2017,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Instrumental,,Babies,1125
October 2017,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,115
October 2017,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Other,,Babies,130
October 2017,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Spontaneous,,Babies,4715
October 2017,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,01 - Most deprived,,Women,620
October 2017,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,02,,Women,1905
October 2017,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,03,,Women,2035
October 2017,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,04,,Women,1640
October 2017,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,05,,Women,1240
October 2017,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,06,,Women,1165
October 2017,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,07,,Women,900
October 2017,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,08,,Women,690
October 2017,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,09,,Women,580
October 2017,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,10 - Least deprived,,Women,410
October 2017,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing value / Value outside reporting parameters,,Women,35
October 2017,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,Pseudo postcode recorded (includes no fixed abode or resident overseas),,Women,50
October 2017,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,"Resident elsewhere in the UK, Channel Islands or Isle of Man",,Women,*
October 2017,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Any other ethnic group,,Women,1095
October 2017,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Asian or Asian British,,Women,1810
October 2017,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Black or Black British,,Women,1045
October 2017,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,590
October 2017,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Mixed,,Women,255
October 2017,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Not known,,Women,580
October 2017,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Not Stated,,Women,1065
October 2017,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,White,,Women,4845
October 2017,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Episiotomy,,Women,725
October 2017,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Labial tear,,Women,260
October 2017,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Other,,Women,40
October 2017,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Perineal tear - first degree,,Women,405
October 2017,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Perineal tear - second degree,,Women,1160
October 2017,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Perineal tear - third or fourth degree,,Women,110
October 2017,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Vaginal wall tear,,Women,135
October 2017,GenitalTractTraumaticLesionGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,At least one trauma,,Women,2405
October 2017,GenitalTractTraumaticLesionGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,1130
October 2017,GenitalTractTraumaticLesionGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,None,,Women,645
October 2017,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,0 to 70 days,,Women,5275
October 2017,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,141+ days,,Women,1100
October 2017,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,71 to 90 days,,Women,3500
October 2017,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,91 to 140 days,,Women,1400
October 2017,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,*
October 2017,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,27 weeks and under,,Babies,45
October 2017,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,28 to 31 weeks,,Babies,60
October 2017,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,32 to 33 weeks,,Babies,70
October 2017,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,34 to 36 weeks,,Babies,475
October 2017,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,37 weeks,,Babies,630
October 2017,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,38 weeks,,Babies,1265
October 2017,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,39 weeks,,Babies,2190
October 2017,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,40 weeks,,Babies,2060
October 2017,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,41 weeks,,Babies,1305
October 2017,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,42 weeks,,Babies,175
October 2017,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,43 weeks and over,,Babies,15
October 2017,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,570
October 2017,GestationLengthBirthGroup37,NHS England (Region),Y56,E40000003,London Commissioning Region,< 37 weeks,,Babies,650
October 2017,GestationLengthBirthGroup37,NHS England (Region),Y56,E40000003,London Commissioning Region,>= 37 weeks,,Babies,7635
October 2017,GestationLengthBirthGroup37,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,570
October 2017,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,At a domestic address,,Babies,120
October 2017,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Consultant ward,,Babies,1885
October 2017,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Consultant/GMP/midwife ward,,Babies,3335
October 2017,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,GMP ward,,Babies,*
October 2017,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,"Midwifery unit, co-located with consultant obstetric unit",,Babies,715
October 2017,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,"Midwifery unit, co-located with other non-obstetric consultant unit",,Babies,*
October 2017,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,"Midwifery unit, stand alone",,Babies,135
October 2017,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,"Midwifery unit, type not known",,Babies,415
October 2017,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,2165
October 2017,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,None of the above,,Babies,35
October 2017,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Not known,,Babies,*
October 2017,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Other hospital or institution,,Babies,*
October 2017,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Private hospital,,Babies,*
October 2017,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Ward/unit without delivery facilities,,Babies,50
October 2017,PreviousCaesareanSectionsGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,At least one Caesarean,,Women,1170
October 2017,PreviousCaesareanSectionsGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"At least one Previous Birth, zero Caesareans",,Women,3265
October 2017,PreviousCaesareanSectionsGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,1585
