Period,Dimension,Org_Level,Org_Code,Org_Geog_Code,Org_Name,Measure,Measure_Description,Count_Of,Value
Nov-17,DeprivationDecileAtBooking,National,ALL,,All Submitters,8,,Women,4452
Nov-17,DeprivationDecileAtBooking,National,ALL,,All Submitters,9,,Women,4222
Nov-17,DeprivationDecileAtBooking,National,ALL,,All Submitters,01 - Most deprived,,Women,7921
Nov-17,DeprivationDecileAtBooking,National,ALL,,All Submitters,10 - Least deprived,,Women,3673
Nov-17,DeprivationDecileAtBooking,National,ALL,,All Submitters,Missing value / Value outside reporting parameters,,Women,373
Nov-17,DeprivationDecileAtBooking,National,ALL,,All Submitters,Pseudo postcode recorded (includes no fixed abode or resident overseas),,Women,340
Nov-17,DeprivationDecileAtBooking,National,ALL,,All Submitters,"Resident elsewhere in the UK, Channel Islands or Isle of Man",,Women,72
Nov-17,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Any other ethnic group,,Women,2208
Nov-17,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Asian or Asian British,,Women,5371
Nov-17,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Black or Black British,,Women,2273
Nov-17,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,1482
Nov-17,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Mixed,,Women,1007
Nov-17,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Not known,,Women,2351
Nov-17,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Not Stated,,Women,4467
Nov-17,EthnicCategoryMotherGroup,National,ALL,,All Submitters,White,,Women,37291
Nov-17,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Episiotomy,,Women,3933
Nov-17,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Labial tear,,Women,2827
Nov-17,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Other,,Women,226
Nov-17,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Perineal tear - first degree,,Women,2614
Nov-17,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Perineal tear - second degree,,Women,7061
Nov-17,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Perineal tear - third or fourth degree,,Women,638
Nov-17,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Vaginal wall tear,,Women,1036
Nov-17,GenitalTractTraumaticLesionGroup,National,ALL,,All Submitters,At least one trauma,,Women,15288
Nov-17,GenitalTractTraumaticLesionGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,6341
Nov-17,GenitalTractTraumaticLesionGroup,National,ALL,,All Submitters,None,,Women,4380
Nov-17,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,0 to 70 days,,Women,31882
Nov-17,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,141+ days,,Women,4632
Nov-17,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,71 to 90 days,,Women,15032
Nov-17,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,91 to 140 days,,Women,4662
Nov-17,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,4
Nov-17,GestationLengthBirth,National,ALL,,All Submitters,27 weeks and under,,Babies,149
Nov-17,GestationLengthBirth,National,ALL,,All Submitters,28 to 31 weeks,,Babies,352
Nov-17,GestationLengthBirth,National,ALL,,All Submitters,32 to 33 weeks,,Babies,370
Nov-17,GestationLengthBirth,National,ALL,,All Submitters,34 to 36 weeks,,Babies,2381
Nov-17,GestationLengthBirth,National,ALL,,All Submitters,37 weeks,,Babies,3603
Nov-17,GestationLengthBirth,National,ALL,,All Submitters,38 weeks,,Babies,6021
Nov-17,GestationLengthBirth,National,ALL,,All Submitters,39 weeks,,Babies,10971
Nov-17,GestationLengthBirth,National,ALL,,All Submitters,40 weeks,,Babies,10532
Nov-17,GestationLengthBirth,National,ALL,,All Submitters,41 weeks,,Babies,6311
Nov-17,GestationLengthBirth,National,ALL,,All Submitters,42 weeks,,Babies,785
Nov-17,GestationLengthBirth,National,ALL,,All Submitters,43 weeks and over,,Babies,31
Nov-17,GestationLengthBirth,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Babies,1408
Nov-17,GestationLengthBirthGroup37,National,ALL,,All Submitters,< 37 weeks,,Babies,3252
Nov-17,GestationLengthBirthGroup37,National,ALL,,All Submitters,>= 37 weeks,,Babies,38252
Nov-17,GestationLengthBirthGroup37,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Babies,1408
Nov-17,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,At a domestic address,,Babies,677
Nov-17,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Consultant ward,,Babies,13495
Nov-17,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Consultant/GMP/midwife ward,,Babies,18743
Nov-17,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,GMP ward,,Babies,6
Nov-17,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,"Midwifery unit, co-located with consultant obstetric unit",,Babies,2819
Nov-17,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,"Midwifery unit, co-located with other non-obstetric consultant unit",,Babies,90
Nov-17,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,"Midwifery unit, stand alone",,Babies,715
Nov-17,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,"Midwifery unit, type not known",,Babies,1144
Nov-17,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Babies,4542
Nov-17,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,None of the above,,Babies,202
Nov-17,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Not known,,Babies,398
Nov-17,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Other hospital or institution,,Babies,17
Nov-17,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Private Hospital,,Babies,0
Nov-17,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Ward/unit without delivery facilities,,Babies,75
Nov-17,PreviousCaesareanSectionsGroup,National,ALL,,All Submitters,At least one Caesarean,,Women,5574
Nov-17,PreviousCaesareanSectionsGroup,National,ALL,,All Submitters,"At least one Previous Birth, zero Caesareans",,Women,16770
Nov-17,PreviousCaesareanSectionsGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,14136
Nov-17,PreviousCaesareanSectionsGroup,National,ALL,,All Submitters,Zero Previous Births,,Women,20109
Nov-17,PreviousLiveBirthsGroup,National,ALL,,All Submitters,1,,Women,14563
Nov-17,PreviousLiveBirthsGroup,National,ALL,,All Submitters,2,,Women,5667
Nov-17,PreviousLiveBirthsGroup,National,ALL,,All Submitters,3,,Women,2120
Nov-17,PreviousLiveBirthsGroup,National,ALL,,All Submitters,4,,Women,793
Nov-17,PreviousLiveBirthsGroup,National,ALL,,All Submitters,5+,,Women,606
Nov-17,PreviousLiveBirthsGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,10265
Nov-17,PreviousLiveBirthsGroup,National,ALL,,All Submitters,No previous live births,,Women,22483
Nov-17,SkinToSkinContact1HourTerm,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,4151
Nov-17,SkinToSkinContact1HourTerm,National,ALL,,All Submitters,N,No,Women,6636
Nov-17,SkinToSkinContact1HourTerm,National,ALL,,All Submitters,Y,Yes,Women,27205
Nov-17,SmokingStatusGroupBooking,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,4168
Nov-17,SmokingStatusGroupBooking,National,ALL,,All Submitters,Non-Smoker / Ex-Smoker,,Women,43246
Nov-17,SmokingStatusGroupBooking,National,ALL,,All Submitters,Smoker,,Women,6178
Nov-17,SmokingStatusGroupBooking,National,ALL,,All Submitters,Unknown,,Women,2707
Nov-17,Submission_Orgs,National,ALL,,All Submitters,Submitted,,Organisations,128
Nov-17,Submission_Orgs,National,ALL,,All Submitters,Submitted_births_in_month,,Organisations,117
Nov-17,Submission_Orgs,National,ALL,,All Submitters,Submitted_traumas_in_month,,Organisations,105
Nov-17,TotalBabies,National,ALL,,All Submitters,,,Babies,42908
Nov-17,TotalDeliveries,National,ALL,,All Submitters,,,Women,42233
Nov-17,TotalMothers,National,ALL,,All Submitters,,,Women,55967
Nov-17,AgeAtBookingMotherAverage,NHS England (Region),Y56,E40000003,London Commissioning Region,,,Average over women,31.2
Nov-17,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,20 to 24,,Women,1100
Nov-17,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,25 to 29,,Women,2360
Nov-17,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,30 to 34,,Women,3480
Nov-17,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,35 to 39,,Women,2340
Nov-17,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,40 to 44,,Women,530
Nov-17,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,45 or Over,,Women,65
Nov-17,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Under 20,,Women,195
Nov-17,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Value outside reporting parameters,,Women,*
Nov-17,AgeAtBookingMotherGroup20,NHS England (Region),Y56,E40000003,London Commissioning Region,19-,,Women,195
Nov-17,AgeAtBookingMotherGroup20,NHS England (Region),Y56,E40000003,London Commissioning Region,20+,,Women,9870
Nov-17,AgeAtBookingMotherGroup20,NHS England (Region),Y56,E40000003,London Commissioning Region,Value outside reporting parameters,,Women,*
Nov-17,ApgarScore5TermGroup7,NHS England (Region),Y56,E40000003,London Commissioning Region,0 to 6,,Babies,55
Nov-17,ApgarScore5TermGroup7,NHS England (Region),Y56,E40000003,London Commissioning Region,7 to 10,,Babies,5920
Nov-17,ApgarScore5TermGroup7,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,970
Nov-17,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y56,E40000003,London Commissioning Region,Maternal or Donor Breast Milk,,Babies,5290
Nov-17,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,2070
Nov-17,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y56,E40000003,London Commissioning Region,Not Breast Milk,,Babies,690
Nov-17,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"1,500g to 1,999g",,Babies,5
Nov-17,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"2,000g to 2,499g",,Babies,195
Nov-17,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"2,500g to 2,999g",,Babies,1235
Nov-17,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"3,000g to 3,499g",,Babies,2770
Nov-17,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"3,500g to 3,999g",,Babies,2055
Nov-17,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"4,000g to 4,499g",,Babies,580
Nov-17,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"4,500g to 4,999g",,Babies,65
Nov-17,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"5,000g and over",,Babies,*
Nov-17,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,*
Nov-17,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"Under 1,500g",,Babies,*
Nov-17,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Unknown,,Babies,35
Nov-17,BirthweightTermGroup2500,NHS England (Region),Y56,E40000003,London Commissioning Region,"2,500g and over",,Babies,6710
Nov-17,BirthweightTermGroup2500,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,*
Nov-17,BirthweightTermGroup2500,NHS England (Region),Y56,E40000003,London Commissioning Region,"Under 2,500g",,Babies,200
Nov-17,BirthweightTermGroup2500,NHS England (Region),Y56,E40000003,London Commissioning Region,Unknown,,Babies,35
Nov-17,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value,,Women,840
Nov-17,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Normal,,Women,4885
Nov-17,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Obese,,Women,1545
Nov-17,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Overweight,,Women,2560
Nov-17,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Underweight,,Women,250
Nov-17,CigarettesPerDayAverage,NHS England (Region),Y56,E40000003,London Commissioning Region,,,Average over women,6.4
Nov-17,ComplexSocialFactorsInd,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value,Missing Value,Women,915
Nov-17,ComplexSocialFactorsInd,NHS England (Region),Y56,E40000003,London Commissioning Region,N,No,Women,8035
Nov-17,ComplexSocialFactorsInd,NHS England (Region),Y56,E40000003,London Commissioning Region,Value outside reporting parameters,Value outside reporting parameters,Women,*
Nov-17,ComplexSocialFactorsInd,NHS England (Region),Y56,E40000003,London Commissioning Region,Y,Yes,Women,1125
Nov-17,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Elective caesarean section,,Babies,1160
Nov-17,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Emergency caesarean section,,Babies,1460
Nov-17,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Instrumental,,Babies,1010
Nov-17,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,105
Nov-17,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Other,,Babies,120
Nov-17,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Spontaneous,,Babies,4190
Nov-17,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,2,,Women,1725
Nov-17,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,3,,Women,1820
Nov-17,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,4,,Women,1430
Nov-17,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,5,,Women,1215
Nov-17,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,6,,Women,1035
Nov-17,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,7,,Women,850
Nov-17,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,8,,Women,610
Nov-17,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,9,,Women,530
Nov-17,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,01 - Most deprived,,Women,505
Nov-17,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,10 - Least deprived,,Women,305
Nov-17,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing value / Value outside reporting parameters,,Women,15
Nov-17,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,Pseudo postcode recorded (includes no fixed abode or resident overseas),,Women,30
Nov-17,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,"Resident elsewhere in the UK, Channel Islands or Isle of Man",,Women,*
Nov-17,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Any other ethnic group,,Women,935
Nov-17,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Asian or Asian British,,Women,1655
Nov-17,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Black or Black British,,Women,1030
Nov-17,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,255
Nov-17,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Mixed,,Women,265
Nov-17,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Not known,,Women,525
Nov-17,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Not Stated,,Women,1080
Nov-17,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,White,,Women,4335
Nov-17,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Episiotomy,,Women,645
Nov-17,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Labial tear,,Women,290
Nov-17,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Other,,Women,50
Nov-17,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Perineal tear - first degree,,Women,340
Nov-17,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Perineal tear - second degree,,Women,1065
Nov-17,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Perineal tear - third or fourth degree,,Women,90
Nov-17,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Vaginal wall tear,,Women,140
Nov-17,GenitalTractTraumaticLesionGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,At least one trauma,,Women,2150
Nov-17,GenitalTractTraumaticLesionGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,950
Nov-17,GenitalTractTraumaticLesionGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,None,,Women,575
Nov-17,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,0 to 70 days,,Women,4860
Nov-17,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,141+ days,,Women,955
Nov-17,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,71 to 90 days,,Women,3005
Nov-17,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,91 to 140 days,,Women,1250
Nov-17,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,*
Nov-17,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,27 weeks and under,,Babies,30
Nov-17,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,28 to 31 weeks,,Babies,70
Nov-17,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,32 to 33 weeks,,Babies,70
Nov-17,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,34 to 36 weeks,,Babies,390
Nov-17,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,37 weeks,,Babies,565
Nov-17,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,38 weeks,,Babies,1150
Nov-17,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,39 weeks,,Babies,1990
Nov-17,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,40 weeks,,Babies,1925
Nov-17,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,41 weeks,,Babies,1135
Nov-17,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,42 weeks,,Babies,165
Nov-17,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,43 weeks and over,,Babies,20
Nov-17,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,540
Nov-17,GestationLengthBirthGroup37,NHS England (Region),Y56,E40000003,London Commissioning Region,< 37 weeks,,Babies,560
Nov-17,GestationLengthBirthGroup37,NHS England (Region),Y56,E40000003,London Commissioning Region,>= 37 weeks,,Babies,6945
Nov-17,GestationLengthBirthGroup37,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,540
Nov-17,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,At a domestic address,,Babies,105
Nov-17,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Consultant ward,,Babies,1495
Nov-17,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Consultant/GMP/midwife ward,,Babies,3130
Nov-17,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,GMP ward,,Babies,*
Nov-17,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,"Midwifery unit, co-located with consultant obstetric unit",,Babies,595
Nov-17,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,"Midwifery unit, co-located with other non-obstetric consultant unit",,Babies,*
Nov-17,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,"Midwifery unit, stand alone",,Babies,120
Nov-17,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,"Midwifery unit, type not known",,Babies,435
Nov-17,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,2100
Nov-17,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,None of the above,,Babies,30
Nov-17,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Not known,,Babies,*
Nov-17,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Other hospital or institution,,Babies,*
Nov-17,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Private Hospital,,Babies,*
Nov-17,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Ward/unit without delivery facilities,,Babies,40
