Period,Dimension,Org_Level,Org_Code,Org_Geog_Code,Org_Name,Measure,Measure_Description,Count_Of,Value
January 2017,AgeAtBookingMotherAverage,Provider,RHW,,Royal Berkshire NHS Foundation Trust,,,Average over women,31.3
January 2017,AgeAtBookingMotherAverage,Provider,RJ1,,Guy's and St Thomas' NHS Foundation Trust,,,Average over women,32.2
January 2017,AgeAtBookingMotherAverage,Provider,RJ2,,Lewisham and Greenwich NHS Trust,,,Average over women,30.4
January 2017,AgeAtBookingMotherAverage,Provider,RJ7,,St George's University Hospitals NHS Foundation Trust,,,Average over women,31.2
January 2017,AgeAtBookingMotherAverage,Provider,RJC,,South Warwickshire NHS Foundation Trust,,,Average over women,30.9
January 2017,AgeAtBookingMotherAverage,Provider,RJE,,University Hospitals of North Midlands NHS Trust,,,Average over women,28.3
January 2017,AgeAtBookingMotherAverage,Provider,RJF,,Burton Hospitals NHS Foundation Trust,,,Average over women,29.8
January 2017,AgeAtBookingMotherAverage,Provider,RJL,,Northern Lincolnshire and Goole NHS Foundation Trust,,,Average over women,28.0
January 2017,AgeAtBookingMotherAverage,Provider,RJN,,East Cheshire NHS Trust,,,Average over women,30.2
January 2017,AgeAtBookingMotherAverage,Provider,RJR,,Countess of Chester Hospital NHS Foundation Trust,,,Average over women,29.7
January 2017,AgeAtBookingMotherAverage,Provider,RJZ,,King's College Hospital NHS Foundation Trust,,,Average over women,31.7
January 2017,AgeAtBookingMotherAverage,Provider,RK5,,Sherwood Forest Hospitals NHS Foundation Trust,,,Average over women,28.1
January 2017,AgeAtBookingMotherAverage,Provider,RK9,,Plymouth Hospitals NHS Trust,,,Average over women,28.6
January 2017,AgeAtBookingMotherAverage,Provider,RKB,,University Hospitals Coventry and Warwickshire NHS Trust,,,Average over women,29.4
January 2017,AgeAtBookingMotherAverage,Provider,RKE,,The Whittington Hospital NHS Trust,,,Average over women,31.9
January 2017,AgeAtBookingMotherAverage,Provider,RL4,,The Royal Wolverhampton NHS Trust,,,Average over women,28.7
January 2017,AgeAtBookingMotherAverage,Provider,RLN,,City Hospitals Sunderland NHS Foundation Trust,,,Average over women,27.6
January 2017,AgeAtBookingMotherAverage,Provider,RLQ,,Wye Valley NHS Trust,,,Average over women,28.9
January 2017,AgeAtBookingMotherAverage,Provider,RLT,,George Eliot Hospital NHS Trust,,,Average over women,28.2
January 2017,AgeAtBookingMotherAverage,Provider,RLU,,Birmingham Women's NHS Foundation Trust,,,Average over women,29.9
January 2017,AgeAtBookingMotherAverage,Provider,RM1,,Norfolk and Norwich University Hospitals NHS Foundation Trust,,,Average over women,29.0
January 2017,AgeAtBookingMotherAverage,Provider,RM2,,University Hospital of South Manchester NHS Foundation Trust,,,Average over women,30.7
January 2017,AgeAtBookingMotherAverage,Provider,RMC,,Bolton NHS Foundation Trust,,,Average over women,28.9
January 2017,AgeAtBookingMotherAverage,Provider,RMP,,Tameside and Glossop Integrated Care NHS Foundation Trust,,,Average over women,28.4
January 2017,AgeAtBookingMotherAverage,Provider,RN3,,Great Western Hospitals NHS Foundation Trust,,,Average over women,29.8
January 2017,AgeAtBookingMotherAverage,Provider,RN5,,Hampshire Hospitals NHS Foundation Trust,,,Average over women,30.5
January 2017,AgeAtBookingMotherAverage,Provider,RN7,,Dartford and Gravesham NHS Trust,,,Average over women,29.3
January 2017,AgeAtBookingMotherAverage,Provider,RNA,,The Dudley Group NHS Foundation Trust,,,Average over women,28.4
January 2017,AgeAtBookingMotherAverage,Provider,RNL,,North Cumbria University Hospitals NHS Trust,,,Average over women,28.3
January 2017,AgeAtBookingMotherAverage,Provider,RNQ,,Kettering General Hospital NHS Foundation Trust,,,Average over women,28.9
January 2017,AgeAtBookingMotherAverage,Provider,RNS,,Northampton General Hospital NHS Trust,,,Average over women,29.2
January 2017,AgeAtBookingMotherAverage,Provider,RNZ,,Salisbury NHS Foundation Trust,,,Average over women,29.5
January 2017,AgeAtBookingMotherAverage,Provider,RP5,,Doncaster and Bassetlaw Hospitals NHS Foundation Trust,,,Average over women,28.0
January 2017,AgeAtBookingMotherAverage,Provider,RPA,,Medway NHS Foundation Trust,,,Average over women,28.2
January 2017,AgeAtBookingMotherAverage,Provider,RQ8,,Mid Essex Hospital Services NHS Trust,,,Average over women,29.8
January 2017,AgeAtBookingMotherAverage,Provider,RQM,,Chelsea and Westminster Hospital NHS Foundation Trust,,,Average over women,31.8
January 2017,AgeAtBookingMotherAverage,Provider,RQQ,,Hinchingbrooke Health Care NHS Trust,,,Average over women,29.8
January 2017,AgeAtBookingMotherAverage,Provider,RQW,,The Princess Alexandra Hospital NHS Trust,,,Average over women,30.6
January 2017,AgeAtBookingMotherAverage,Provider,RQX,,Homerton University Hospital NHS Foundation Trust,,,Average over women,25.5
January 2017,AgeAtBookingMotherAverage,Provider,RR1,,Heart of England NHS Foundation Trust,,,Average over women,29.2
January 2017,AgeAtBookingMotherAverage,Provider,RR7,,Gateshead Health NHS Foundation Trust,,,Average over women,28.3
January 2017,AgeAtBookingMotherAverage,Provider,RR8,,Leeds Teaching Hospitals NHS Trust,,,Average over women,29.4
January 2017,AgeAtBookingMotherAverage,Provider,RRF,,"Wrightington, Wigan and Leigh NHS Foundation Trust",,,Average over women,28.9
January 2017,AgeAtBookingMotherAverage,Provider,RRV,,University College London Hospitals NHS Foundation Trust,,,Average over women,32.6
January 2017,AgeAtBookingMotherAverage,Provider,RTD,,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,,,Average over women,29.2
January 2017,AgeAtBookingMotherAverage,Provider,RTE,,Gloucestershire Hospitals NHS Foundation Trust,,,Average over women,29.2
January 2017,AgeAtBookingMotherAverage,Provider,RTF,,Northumbria Healthcare NHS Foundation Trust,,,Average over women,29.0
January 2017,AgeAtBookingMotherAverage,Provider,RTG,,Derby Teaching Hospitals NHS Foundation Trust,,,Average over women,29.0
January 2017,AgeAtBookingMotherAverage,Provider,RTH,,Oxford University Hospitals NHS Foundation Trust,,,Average over women,30.3
January 2017,AgeAtBookingMotherAverage,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,,,Average over women,30.6
January 2017,AgeAtBookingMotherAverage,Provider,RTR,,South Tees Hospitals NHS Foundation Trust,,,Average over women,28.0
January 2017,AgeAtBookingMotherAverage,Provider,RTX,,University Hospitals of Morecambe Bay NHS Foundation Trust,,,Average over women,28.6
January 2017,AgeAtBookingMotherAverage,Provider,RVJ,,North Bristol NHS Trust,,,Average over women,30.3
January 2017,AgeAtBookingMotherAverage,Provider,RVR,,Epsom and St Helier University Hospitals NHS Trust,,,Average over women,31.1
January 2017,AgeAtBookingMotherAverage,Provider,RVV,,East Kent Hospitals University NHS Foundation Trust,,,Average over women,28.6
January 2017,AgeAtBookingMotherAverage,Provider,RVW,,North Tees and Hartlepool NHS Foundation Trust,,,Average over women,28.0
January 2017,AgeAtBookingMotherAverage,Provider,RVY,,Southport and Ormskirk Hospital NHS Trust,,,Average over women,29.2
January 2017,AgeAtBookingMotherAverage,Provider,RW3,,Central Manchester University Hospitals NHS Foundation Trust,,,Average over women,29.9
January 2017,AgeAtBookingMotherAverage,Provider,RW6,,Pennine Acute Hospitals NHS Trust,,,Average over women,28.7
January 2017,AgeAtBookingMotherAverage,Provider,RWA,,Hull and East Yorkshire Hospitals NHS Trust,,,Average over women,28.5
January 2017,AgeAtBookingMotherAverage,Provider,RWD,,United Lincolnshire Hospitals NHS Trust,,,Average over women,28.2
January 2017,AgeAtBookingMotherAverage,Provider,RWE,,University Hospitals of Leicester NHS Trust,,,Average over women,29.2
January 2017,AgeAtBookingMotherAverage,Provider,RWF,,Maidstone and Tunbridge Wells NHS Trust,,,Average over women,30.2
January 2017,AgeAtBookingMotherAverage,Provider,RWG,,West Hertfordshire Hospitals NHS Trust,,,Average over women,30.6
January 2017,AgeAtBookingMotherAverage,Provider,RWH,,East and North Hertfordshire NHS Trust,,,Average over women,30.8
January 2017,AgeAtBookingMotherAverage,Provider,RWJ,,Stockport NHS Foundation Trust,,,Average over women,30.0
January 2017,AgeAtBookingMotherAverage,Provider,RWP,,Worcestershire Acute Hospitals NHS Trust,,,Average over women,28.7
January 2017,AgeAtBookingMotherAverage,Provider,RWW,,Warrington and Halton Hospitals NHS Foundation Trust,,,Average over women,28.8
January 2017,AgeAtBookingMotherAverage,Provider,RWY,,Calderdale and Huddersfield NHS Foundation Trust,,,Average over women,29.2
January 2017,AgeAtBookingMotherAverage,Provider,RX1,,Nottingham University Hospitals NHS Trust,,,Average over women,29.1
January 2017,AgeAtBookingMotherAverage,Provider,RXC,,East Sussex Healthcare NHS Trust,,,Average over women,29.2
January 2017,AgeAtBookingMotherAverage,Provider,RXF,,Mid Yorkshire Hospitals NHS Trust,,,Average over women,28.8
January 2017,AgeAtBookingMotherAverage,Provider,RXH,,Brighton and Sussex University Hospitals NHS Trust,,,Average over women,30.6
January 2017,AgeAtBookingMotherAverage,Provider,RXK,,Sandwell and West Birmingham Hospitals NHS Trust,,,Average over women,28.8
January 2017,AgeAtBookingMotherAverage,Provider,RXL,,Blackpool Teaching Hospitals NHS Foundation Trust,,,Average over women,28.0
January 2017,AgeAtBookingMotherAverage,Provider,RXN,,Lancashire Teaching Hospitals NHS Foundation Trust,,,Average over women,28.7
January 2017,AgeAtBookingMotherAverage,Provider,RXP,,County Durham and Darlington NHS Foundation Trust,,,Average over women,28.5
January 2017,AgeAtBookingMotherAverage,Provider,RXQ,,Buckinghamshire Healthcare NHS Trust,,,Average over women,30.5
January 2017,AgeAtBookingMotherAverage,Provider,RXW,,Shrewsbury and Telford Hospital NHS Trust,,,Average over women,28.6
January 2017,AgeAtBookingMotherAverage,Provider,RY2,,Bridgewater Community Healthcare NHS Foundation Trust,,,Average over women,27.9
January 2017,AgeAtBookingMotherAverage,Provider,RYJ,,Imperial College Healthcare NHS Trust,,,Average over women,31.0
January 2017,AgeAtBookingMotherAverage,Provider,RYR,,Western Sussex Hospitals NHS Foundation Trust,,,Average over women,29.8
January 2017,AgeAtBookingMotherAverage,Region,Y54,E40000001,North of England Commissioning Region,,,Average over women,28.9
January 2017,AgeAtBookingMotherAverage,Region,Y55,E40000002,Midlands and East of England Commissioning Region,,,Average over women,29.2
January 2017,AgeAtBookingMotherAverage,Region,Y56,E40000003,London Commissioning Region,,,Average over women,31.1
January 2017,AgeAtBookingMotherAverage,Region,Y57,E40000004,South of England Commissioning Region,,,Average over women,29.7
January 2017,AgeAtBookingMotherGroup,National,ALL,,All Submitters,20 to 24,,Women,9050
January 2017,AgeAtBookingMotherGroup,National,ALL,,All Submitters,25 to 29,,Women,16570
January 2017,AgeAtBookingMotherGroup,National,ALL,,All Submitters,30 to 34,,Women,17501
January 2017,AgeAtBookingMotherGroup,National,ALL,,All Submitters,35 to 39,,Women,9218
January 2017,AgeAtBookingMotherGroup,National,ALL,,All Submitters,40 to 44,,Women,1953
January 2017,AgeAtBookingMotherGroup,National,ALL,,All Submitters,45 or Over,,Women,167
January 2017,AgeAtBookingMotherGroup,National,ALL,,All Submitters,Missing Value,,Women,1
January 2017,AgeAtBookingMotherGroup,National,ALL,,All Submitters,Under 20,,Women,2307
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q70,E39000025,NHS England South (Wessex),20 to 24,,Women,365
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q70,E39000025,NHS England South (Wessex),25 to 29,,Women,625
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q70,E39000025,NHS England South (Wessex),30 to 34,,Women,710
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q70,E39000025,NHS England South (Wessex),35 to 39,,Women,395
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q70,E39000025,NHS England South (Wessex),40 to 44,,Women,75
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q70,E39000025,NHS England South (Wessex),45 or Over,,Women,5
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q70,E39000025,NHS England South (Wessex),Missing Value,,Women,*
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q70,E39000025,NHS England South (Wessex),Under 20,,Women,95
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q71,E39000018,NHS England London,20 to 24,,Women,940
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q71,E39000018,NHS England London,25 to 29,,Women,2260
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q71,E39000018,NHS England London,30 to 34,,Women,3240
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q71,E39000018,NHS England London,35 to 39,,Women,1925
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q71,E39000018,NHS England London,40 to 44,,Women,495
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q71,E39000018,NHS England London,45 or Over,,Women,55
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q71,E39000018,NHS England London,Missing Value,,Women,*
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q71,E39000018,NHS England London,Under 20,,Women,215
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q72,E39000029,NHS England North (Yorkshire and Humber),20 to 24,,Women,1110
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q72,E39000029,NHS England North (Yorkshire and Humber),25 to 29,,Women,1710
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q72,E39000029,NHS England North (Yorkshire and Humber),30 to 34,,Women,1685
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q72,E39000029,NHS England North (Yorkshire and Humber),35 to 39,,Women,835
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q72,E39000029,NHS England North (Yorkshire and Humber),40 to 44,,Women,155
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q72,E39000029,NHS England North (Yorkshire and Humber),45 or Over,,Women,10
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q72,E39000029,NHS England North (Yorkshire and Humber),Missing Value,,Women,*
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q72,E39000029,NHS England North (Yorkshire and Humber),Under 20,,Women,275
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q74,E39000027,NHS England North (Cumbria and North East),20 to 24,,Women,655
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q74,E39000027,NHS England North (Cumbria and North East),25 to 29,,Women,1090
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q74,E39000027,NHS England North (Cumbria and North East),30 to 34,,Women,910
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q74,E39000027,NHS England North (Cumbria and North East),35 to 39,,Women,430
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q74,E39000027,NHS England North (Cumbria and North East),40 to 44,,Women,85
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q74,E39000027,NHS England North (Cumbria and North East),45 or Over,,Women,5
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q74,E39000027,NHS England North (Cumbria and North East),Missing Value,,Women,*
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q74,E39000027,NHS England North (Cumbria and North East),Under 20,,Women,195
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q75,E39000026,NHS England North (Cheshire and Merseyside),20 to 24,,Women,430
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q75,E39000026,NHS England North (Cheshire and Merseyside),25 to 29,,Women,855
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q75,E39000026,NHS England North (Cheshire and Merseyside),30 to 34,,Women,800
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q75,E39000026,NHS England North (Cheshire and Merseyside),35 to 39,,Women,340
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q75,E39000026,NHS England North (Cheshire and Merseyside),40 to 44,,Women,70
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q75,E39000026,NHS England North (Cheshire and Merseyside),45 or Over,,Women,5
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q75,E39000026,NHS England North (Cheshire and Merseyside),Missing Value,,Women,*
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q75,E39000026,NHS England North (Cheshire and Merseyside),Under 20,,Women,130
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q76,E39000032,NHS England Midlands and East (North Midlands),20 to 24,,Women,525
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q76,E39000032,NHS England Midlands and East (North Midlands),25 to 29,,Women,905
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q76,E39000032,NHS England Midlands and East (North Midlands),30 to 34,,Women,825
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q76,E39000032,NHS England Midlands and East (North Midlands),35 to 39,,Women,365
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q76,E39000032,NHS England Midlands and East (North Midlands),40 to 44,,Women,85
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q76,E39000032,NHS England Midlands and East (North Midlands),45 or Over,,Women,5
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q76,E39000032,NHS England Midlands and East (North Midlands),Missing Value,,Women,*
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q76,E39000032,NHS England Midlands and East (North Midlands),Under 20,,Women,145
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q77,E39000033,NHS England Midlands and East (West Midlands),20 to 24,,Women,1175
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q77,E39000033,NHS England Midlands and East (West Midlands),25 to 29,,Women,2035
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q77,E39000033,NHS England Midlands and East (West Midlands),30 to 34,,Women,1915
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q77,E39000033,NHS England Midlands and East (West Midlands),35 to 39,,Women,980
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q77,E39000033,NHS England Midlands and East (West Midlands),40 to 44,,Women,200
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q77,E39000033,NHS England Midlands and East (West Midlands),45 or Over,,Women,10
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q77,E39000033,NHS England Midlands and East (West Midlands),Missing Value,,Women,*
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q77,E39000033,NHS England Midlands and East (West Midlands),Under 20,,Women,295
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q78,E39000030,NHS England Midlands and East (Central Midlands),20 to 24,,Women,720
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q78,E39000030,NHS England Midlands and East (Central Midlands),25 to 29,,Women,1425
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q78,E39000030,NHS England Midlands and East (Central Midlands),30 to 34,,Women,1500
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q78,E39000030,NHS England Midlands and East (Central Midlands),35 to 39,,Women,765
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q78,E39000030,NHS England Midlands and East (Central Midlands),40 to 44,,Women,145
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q78,E39000030,NHS England Midlands and East (Central Midlands),45 or Over,,Women,10
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q78,E39000030,NHS England Midlands and East (Central Midlands),Missing Value,,Women,*
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q78,E39000030,NHS England Midlands and East (Central Midlands),Under 20,,Women,185
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q79,E39000031,NHS England Midlands and East (East),20 to 24,,Women,705
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q79,E39000031,NHS England Midlands and East (East),25 to 29,,Women,1255
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q79,E39000031,NHS England Midlands and East (East),30 to 34,,Women,1180
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q79,E39000031,NHS England Midlands and East (East),35 to 39,,Women,665
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q79,E39000031,NHS England Midlands and East (East),40 to 44,,Women,120
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q79,E39000031,NHS England Midlands and East (East),45 or Over,,Women,15
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q79,E39000031,NHS England Midlands and East (East),Missing Value,,Women,*
January 2017,AgeAtBookingMotherGroup,Region (Geography),Q79,E39000031,NHS England Midlands and East (East),Under 20,,Women,155
