Period,Dimension,Org_Level,Org_Code,Org_Geog_Code,Org_Name,Measure,Measure_Description,Count_Of,Value
Mar-18,DeliveryMethodBabyGroup,National,ALL,,All Submitters,Spontaneous,,Babies,27321
Mar-18,DeprivationDecileAtBooking,National,ALL,,All Submitters,01 - Most deprived,,Women,7478
Mar-18,DeprivationDecileAtBooking,National,ALL,,All Submitters,2,,Women,6749
Mar-18,DeprivationDecileAtBooking,National,ALL,,All Submitters,3,,Women,6302
Mar-18,DeprivationDecileAtBooking,National,ALL,,All Submitters,4,,Women,5760
Mar-18,DeprivationDecileAtBooking,National,ALL,,All Submitters,5,,Women,5287
Mar-18,DeprivationDecileAtBooking,National,ALL,,All Submitters,6,,Women,5059
Mar-18,DeprivationDecileAtBooking,National,ALL,,All Submitters,7,,Women,4910
Mar-18,DeprivationDecileAtBooking,National,ALL,,All Submitters,8,,Women,4651
Mar-18,DeprivationDecileAtBooking,National,ALL,,All Submitters,9,,Women,4367
Mar-18,DeprivationDecileAtBooking,National,ALL,,All Submitters,10 - Least deprived,,Women,3605
Mar-18,DeprivationDecileAtBooking,National,ALL,,All Submitters,Missing value / Value outside reporting parameters,,Women,1275
Mar-18,DeprivationDecileAtBooking,National,ALL,,All Submitters,Pseudo postcode recorded (includes no fixed abode or resident overseas),,Women,227
Mar-18,DeprivationDecileAtBooking,National,ALL,,All Submitters,"Resident elsewhere in the UK, Channel Islands or Isle of Man",,Women,75
Mar-18,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Any other ethnic group,,Women,2330
Mar-18,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Asian or Asian British,,Women,5145
Mar-18,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Black or Black British,,Women,2258
Mar-18,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,1402
Mar-18,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Mixed,,Women,1016
Mar-18,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Not known,,Women,2096
Mar-18,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Not Stated,,Women,4865
Mar-18,EthnicCategoryMotherGroup,National,ALL,,All Submitters,White,,Women,37002
Mar-18,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Episiotomy,,Women,4547
Mar-18,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Labial tear,,Women,3419
Mar-18,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Other,,Women,374
Mar-18,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Perineal tear - first degree,,Women,3238
Mar-18,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Perineal tear - second degree,,Women,8632
Mar-18,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Perineal tear - third or fourth degree,,Women,714
Mar-18,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Vaginal wall tear,,Women,1317
Mar-18,GenitalTractTraumaticLesionGroup,National,ALL,,All Submitters,At least one trauma,,Women,18656
Mar-18,GenitalTractTraumaticLesionGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,6564
Mar-18,GenitalTractTraumaticLesionGroup,National,ALL,,All Submitters,None,,Women,5583
Mar-18,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,0 to 70 days,,Women,30401
Mar-18,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,141+ days,,Women,4124
Mar-18,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,71 to 90 days,,Women,16135
Mar-18,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,91 to 140 days,,Women,5264
Mar-18,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,3
Mar-18,GestationLengthBirth,National,ALL,,All Submitters,27 weeks and under,,Babies,256
Mar-18,GestationLengthBirth,National,ALL,,All Submitters,28 to 31 weeks,,Babies,378
Mar-18,GestationLengthBirth,National,ALL,,All Submitters,32 to 33 weeks,,Babies,501
Mar-18,GestationLengthBirth,National,ALL,,All Submitters,34 to 36 weeks,,Babies,2827
Mar-18,GestationLengthBirth,National,ALL,,All Submitters,37 weeks,,Babies,4331
Mar-18,GestationLengthBirth,National,ALL,,All Submitters,38 weeks,,Babies,7005
Mar-18,GestationLengthBirth,National,ALL,,All Submitters,39 weeks,,Babies,12081
Mar-18,GestationLengthBirth,National,ALL,,All Submitters,40 weeks,,Babies,11698
Mar-18,GestationLengthBirth,National,ALL,,All Submitters,41 weeks,,Babies,6657
Mar-18,GestationLengthBirth,National,ALL,,All Submitters,42 weeks,,Babies,883
Mar-18,GestationLengthBirth,National,ALL,,All Submitters,43 weeks and over,,Babies,71
Mar-18,GestationLengthBirth,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Babies,438
Mar-18,GestationLengthBirthGroup37,National,ALL,,All Submitters,< 37 weeks,,Babies,3962
Mar-18,GestationLengthBirthGroup37,National,ALL,,All Submitters,>= 37 weeks,,Babies,42720
Mar-18,GestationLengthBirthGroup37,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Babies,438
Mar-18,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,At a domestic address,,Babies,770
Mar-18,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Consultant ward,,Babies,15725
Mar-18,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Consultant/GMP/midwife ward,,Babies,22633
Mar-18,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,GMP ward,,Babies,3
Mar-18,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,"Midwifery unit, co-located with consultant obstetric unit",,Babies,3444
Mar-18,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,"Midwifery unit, co-located with other non-obstetric consultant unit",,Babies,112
Mar-18,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,"Midwifery unit, stand alone",,Babies,711
Mar-18,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,"Midwifery unit, type not known",,Babies,1535
Mar-18,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Babies,976
Mar-18,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,None of the above,,Babies,126
Mar-18,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Not known,,Babies,1005
Mar-18,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Other hospital or institution,,Babies,13
Mar-18,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Private hospital,,Babies,0
Mar-18,PlaceTypeActualDeliveryMidwifery,National,ALL,,All Submitters,Ward/unit without delivery facilities,,Babies,124
Mar-18,PreviousCaesareanSectionsGroup,National,ALL,,All Submitters,At least one Caesarean,,Women,5716
Mar-18,PreviousCaesareanSectionsGroup,National,ALL,,All Submitters,"At least one Previous Birth, zero Caesareans",,Women,16330
Mar-18,PreviousCaesareanSectionsGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,14743
Mar-18,PreviousCaesareanSectionsGroup,National,ALL,,All Submitters,Zero Previous Births,,Women,19414
Mar-18,PreviousLiveBirthsGroup,National,ALL,,All Submitters,1,,Women,14419
Mar-18,PreviousLiveBirthsGroup,National,ALL,,All Submitters,2,,Women,5409
Mar-18,PreviousLiveBirthsGroup,National,ALL,,All Submitters,3,,Women,2099
Mar-18,PreviousLiveBirthsGroup,National,ALL,,All Submitters,4,,Women,771
Mar-18,PreviousLiveBirthsGroup,National,ALL,,All Submitters,5+,,Women,588
Mar-18,PreviousLiveBirthsGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,11415
Mar-18,PreviousLiveBirthsGroup,National,ALL,,All Submitters,No previous live births,,Women,21537
Mar-18,SkinToSkinContact1HourTerm,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,4931
Mar-18,SkinToSkinContact1HourTerm,National,ALL,,All Submitters,N,No,Women,7148
Mar-18,SkinToSkinContact1HourTerm,National,ALL,,All Submitters,Y,Yes,Women,30420
Mar-18,SmokingStatusGroupBooking,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,2171
Mar-18,SmokingStatusGroupBooking,National,ALL,,All Submitters,Non-Smoker / Ex-Smoker,,Women,45577
Mar-18,SmokingStatusGroupBooking,National,ALL,,All Submitters,Smoker,,Women,6211
Mar-18,SmokingStatusGroupBooking,National,ALL,,All Submitters,Unknown,,Women,2028
Mar-18,Submission_Orgs,National,ALL,,All Submitters,Submitted,,Organisations,134
Mar-18,Submission_Orgs,National,ALL,,All Submitters,Submitted_births_in_month,,Organisations,132
Mar-18,Submission_Orgs,National,ALL,,All Submitters,Submitted_traumas_in_month,,Organisations,130
Mar-18,TotalBabies,National,ALL,,All Submitters,,,Babies,47117
Mar-18,TotalDeliveries,National,ALL,,All Submitters,,,Women,46352
Mar-18,TotalMothers,National,ALL,,All Submitters,,,Women,55642
Mar-18,AgeAtBookingMotherAverage,NHS England (Region),Y56,E40000003,London Commissioning Region,,,Average over women,31.2
Mar-18,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,20 to 24,,Women,1205
Mar-18,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,25 to 29,,Women,2640
Mar-18,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,30 to 34,,Women,3915
Mar-18,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,35 to 39,,Women,2515
Mar-18,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,40 to 44,,Women,585
Mar-18,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,45 or Over,,Women,55
Mar-18,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Under 20,,Women,200
Mar-18,AgeAtBookingMotherGroup20,NHS England (Region),Y56,E40000003,London Commissioning Region,19-,,Women,200
Mar-18,AgeAtBookingMotherGroup20,NHS England (Region),Y56,E40000003,London Commissioning Region,20+,,Women,10910
Mar-18,ApgarScore5TermGroup7,NHS England (Region),Y56,E40000003,London Commissioning Region,0 to 6,,Babies,65
Mar-18,ApgarScore5TermGroup7,NHS England (Region),Y56,E40000003,London Commissioning Region,7 to 10,,Babies,7015
Mar-18,ApgarScore5TermGroup7,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,1045
Mar-18,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y56,E40000003,London Commissioning Region,Maternal or Donor Breast Milk,,Babies,6515
Mar-18,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,1355
Mar-18,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y56,E40000003,London Commissioning Region,Not Breast Milk,,Babies,1070
Mar-18,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"1,500g to 1,999g",,Babies,10
Mar-18,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"2,000g to 2,499g",,Babies,235
Mar-18,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"2,500g to 2,999g",,Babies,1485
Mar-18,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"3,000g to 3,499g",,Babies,3300
Mar-18,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"3,500g to 3,999g",,Babies,2380
Mar-18,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"4,000g to 4,499g",,Babies,630
Mar-18,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"4,500g to 4,999g",,Babies,60
Mar-18,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"5,000g and over",,Babies,5
Mar-18,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,*
Mar-18,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"Under 1,500g",,Babies,*
Mar-18,BirthweightTermGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Unknown,,Babies,15
Mar-18,BirthweightTermGroup2500,NHS England (Region),Y56,E40000003,London Commissioning Region,"2,500g and over",,Babies,7865
Mar-18,BirthweightTermGroup2500,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,*
Mar-18,BirthweightTermGroup2500,NHS England (Region),Y56,E40000003,London Commissioning Region,"Under 2,500g",,Babies,250
Mar-18,BirthweightTermGroup2500,NHS England (Region),Y56,E40000003,London Commissioning Region,Unknown,,Babies,15
Mar-18,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value,,Women,2365
Mar-18,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Normal,,Women,4540
Mar-18,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Obese,,Women,1560
Mar-18,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Overweight,,Women,2405
Mar-18,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Underweight,,Women,245
Mar-18,CigarettesPerDayAverage,NHS England (Region),Y56,E40000003,London Commissioning Region,,,Average over women,6.2
Mar-18,ComplexSocialFactorsInd,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value,Missing Value,Women,1345
Mar-18,ComplexSocialFactorsInd,NHS England (Region),Y56,E40000003,London Commissioning Region,N,No,Women,8355
Mar-18,ComplexSocialFactorsInd,NHS England (Region),Y56,E40000003,London Commissioning Region,Value outside reporting parameters,Value outside reporting parameters,Women,*
Mar-18,ComplexSocialFactorsInd,NHS England (Region),Y56,E40000003,London Commissioning Region,Y,Yes,Women,1420
Mar-18,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Elective caesarean section,,Babies,1180
Mar-18,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Emergency caesarean section,,Babies,1675
Mar-18,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Instrumental,,Babies,1090
Mar-18,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,35
Mar-18,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Other,,Babies,175
Mar-18,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Spontaneous,,Babies,4785
Mar-18,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,01 - Most deprived,,Women,515
Mar-18,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,2,,Women,1685
Mar-18,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,3,,Women,1855
Mar-18,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,4,,Women,1515
Mar-18,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,5,,Women,1150
Mar-18,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,6,,Women,975
Mar-18,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,7,,Women,845
Mar-18,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,8,,Women,675
Mar-18,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,9,,Women,635
Mar-18,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,10 - Least deprived,,Women,350
Mar-18,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing value / Value outside reporting parameters,,Women,885
Mar-18,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,Pseudo postcode recorded (includes no fixed abode or resident overseas),,Women,25
Mar-18,DeprivationDecileAtBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,"Resident elsewhere in the UK, Channel Islands or Isle of Man",,Women,*
Mar-18,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Any other ethnic group,,Women,1105
Mar-18,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Asian or Asian British,,Women,1700
Mar-18,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Black or Black British,,Women,1060
Mar-18,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,130
Mar-18,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Mixed,,Women,295
Mar-18,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Not known,,Women,555
Mar-18,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Not Stated,,Women,1365
Mar-18,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,White,,Women,4920
Mar-18,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Episiotomy,,Women,970
Mar-18,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Labial tear,,Women,375
Mar-18,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Other,,Women,60
Mar-18,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Perineal tear - first degree,,Women,520
Mar-18,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Perineal tear - second degree,,Women,1515
Mar-18,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Perineal tear - third or fourth degree,,Women,110
Mar-18,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Vaginal wall tear,,Women,180
Mar-18,GenitalTractTraumaticLesionGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,At least one trauma,,Women,3135
Mar-18,GenitalTractTraumaticLesionGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,1330
Mar-18,GenitalTractTraumaticLesionGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,None,,Women,755
Mar-18,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,0 to 70 days,,Women,4965
Mar-18,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,141+ days,,Women,1075
Mar-18,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,71 to 90 days,,Women,3530
Mar-18,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,91 to 140 days,,Women,1545
Mar-18,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,*
Mar-18,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,27 weeks and under,,Babies,50
Mar-18,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,28 to 31 weeks,,Babies,70
Mar-18,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,32 to 33 weeks,,Babies,100
Mar-18,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,34 to 36 weeks,,Babies,535
Mar-18,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,37 weeks,,Babies,730
Mar-18,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,38 weeks,,Babies,1410
Mar-18,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,39 weeks,,Babies,2340
Mar-18,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,40 weeks,,Babies,2240
Mar-18,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,41 weeks,,Babies,1220
Mar-18,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,42 weeks,,Babies,165
Mar-18,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,43 weeks and over,,Babies,20
Mar-18,GestationLengthBirth,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,60
Mar-18,GestationLengthBirthGroup37,NHS England (Region),Y56,E40000003,London Commissioning Region,< 37 weeks,,Babies,755
Mar-18,GestationLengthBirthGroup37,NHS England (Region),Y56,E40000003,London Commissioning Region,>= 37 weeks,,Babies,8125
Mar-18,GestationLengthBirthGroup37,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,60
Mar-18,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,At a domestic address,,Babies,125
Mar-18,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Consultant ward,,Babies,1820
Mar-18,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Consultant/GMP/midwife ward,,Babies,5170
Mar-18,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,GMP ward,,Babies,*
Mar-18,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,"Midwifery unit, co-located with consultant obstetric unit",,Babies,510
Mar-18,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,"Midwifery unit, co-located with other non-obstetric consultant unit",,Babies,*
Mar-18,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,"Midwifery unit, stand alone",,Babies,135
Mar-18,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,"Midwifery unit, type not known",,Babies,880
Mar-18,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,215
Mar-18,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,None of the above,,Babies,25
Mar-18,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Not known,,Babies,20
Mar-18,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Other hospital or institution,,Babies,*
Mar-18,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Private hospital,,Babies,*
Mar-18,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,E40000003,London Commissioning Region,Ward/unit without delivery facilities,,Babies,40
Mar-18,PreviousCaesareanSectionsGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,At least one Caesarean,,Women,1125
Mar-18,PreviousCaesareanSectionsGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"At least one Previous Birth, zero Caesareans",,Women,2660
Mar-18,PreviousCaesareanSectionsGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,2565
