Period,Dimension,Org_Level,Org_Code,Org_Geog_Code,Org_Name,Measure,Measure_Description,Count_Of,Value
July 2017,ComplexSocialFactorsInd,National,ALL,,All Submitters,Missing Value,Missing Value,Women,13405
July 2017,ComplexSocialFactorsInd,National,ALL,,All Submitters,N,No,Women,35713
July 2017,ComplexSocialFactorsInd,National,ALL,,All Submitters,Value outside reporting parameters,Value outside reporting parameters,Women,107
July 2017,ComplexSocialFactorsInd,National,ALL,,All Submitters,Y,Yes,Women,4787
July 2017,DeliveryMethodBabyGroup,National,ALL,,All Submitters,Elective caesarean section,,Babies,5208
July 2017,DeliveryMethodBabyGroup,National,ALL,,All Submitters,Emergency caesarean section,,Babies,6048
July 2017,DeliveryMethodBabyGroup,National,ALL,,All Submitters,Instrumental,,Babies,4355
July 2017,DeliveryMethodBabyGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Babies,1171
July 2017,DeliveryMethodBabyGroup,National,ALL,,All Submitters,Other,,Babies,1079
July 2017,DeliveryMethodBabyGroup,National,ALL,,All Submitters,Spontaneous,,Babies,25326
July 2017,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Any other ethnic group,,Women,2088
July 2017,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Asian or Asian British,,Women,4842
July 2017,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Black or Black British,,Women,2150
July 2017,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,1886
July 2017,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Mixed,,Women,867
July 2017,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Not known,,Women,2412
July 2017,EthnicCategoryMotherGroup,National,ALL,,All Submitters,Not Stated,,Women,4105
July 2017,EthnicCategoryMotherGroup,National,ALL,,All Submitters,White,,Women,35640
July 2017,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Episiotomy,,Women,3792
July 2017,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Labial tear,,Women,2897
July 2017,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Other,,Women,225
July 2017,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Perineal tear - first degree,,Women,2705
July 2017,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Perineal tear - second degree,,Women,7010
July 2017,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Perineal tear - third or fourth degree,,Women,549
July 2017,GenitalTractTraumaticLesion,National,ALL,,All Submitters,Vaginal wall tear,,Women,1080
July 2017,GenitalTractTraumaticLesionGroup,National,ALL,,All Submitters,At least one trauma,,Women,15311
July 2017,GenitalTractTraumaticLesionGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,7445
July 2017,GenitalTractTraumaticLesionGroup,National,ALL,,All Submitters,None,,Women,4614
July 2017,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,0 to 70 days,,Women,28902
July 2017,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,141+ days,,Women,5156
July 2017,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,71 to 90 days,,Women,14817
July 2017,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,91 to 140 days,,Women,4854
July 2017,GestAgeFormalAntenatalBookingGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,9
July 2017,GestationLengthBirthGroup37,National,ALL,,All Submitters,< 37 weeks,,Babies,3088
July 2017,GestationLengthBirthGroup37,National,ALL,,All Submitters,>= 37 weeks,,Babies,37605
July 2017,GestationLengthBirthGroup37,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Babies,2473
July 2017,PreviousCaesareanSectionsGroup,National,ALL,,All Submitters,At least one Caesarean,,Women,5015
July 2017,PreviousCaesareanSectionsGroup,National,ALL,,All Submitters,"At least one Previous Birth, zero Caesareans",,Women,15688
July 2017,PreviousCaesareanSectionsGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,15784
July 2017,PreviousCaesareanSectionsGroup,National,ALL,,All Submitters,Zero Previous Births,,Women,17580
July 2017,PreviousLiveBirthsGroup,National,ALL,,All Submitters,1,,Women,13464
July 2017,PreviousLiveBirthsGroup,National,ALL,,All Submitters,2,,Women,5297
July 2017,PreviousLiveBirthsGroup,National,ALL,,All Submitters,3,,Women,2051
July 2017,PreviousLiveBirthsGroup,National,ALL,,All Submitters,4,,Women,760
July 2017,PreviousLiveBirthsGroup,National,ALL,,All Submitters,5+,,Women,577
July 2017,PreviousLiveBirthsGroup,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,12751
July 2017,PreviousLiveBirthsGroup,National,ALL,,All Submitters,No previous live births,,Women,19142
July 2017,SkinToSkinContact1HourTerm,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,3204
July 2017,SkinToSkinContact1HourTerm,National,ALL,,All Submitters,N,No,Women,6039
July 2017,SkinToSkinContact1HourTerm,National,ALL,,All Submitters,Y,Yes,Women,28160
July 2017,SmokingStatusGroupBooking,National,ALL,,All Submitters,Missing Value / Value outside reporting parameters,,Women,5384
July 2017,SmokingStatusGroupBooking,National,ALL,,All Submitters,Non-Smoker / Ex-Smoker,,Women,39958
July 2017,SmokingStatusGroupBooking,National,ALL,,All Submitters,Smoker,,Women,6222
July 2017,SmokingStatusGroupBooking,National,ALL,,All Submitters,Unknown,,Women,2319
July 2017,Submission_Orgs,National,ALL,,All Submitters,Submitted,,Organisations,134
July 2017,Submission_Orgs,National,ALL,,All Submitters,Submitted_births_in_month,,Organisations,122
July 2017,Submission_Orgs,National,ALL,,All Submitters,Submitted_traumas_in_month,,Organisations,102
July 2017,TotalBabies,National,ALL,,All Submitters,,,Babies,43158
July 2017,TotalDeliveries,National,ALL,,All Submitters,,,Women,42511
July 2017,TotalMothers,National,ALL,,All Submitters,,,Women,53526
July 2017,AgeAtBookingMotherAverage,NHS England (Region),Y56,E40000003,London Commissioning Region,,,Average over women,31.2
July 2017,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,20 to 24,,Women,1015
July 2017,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,25 to 29,,Women,2285
July 2017,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,30 to 34,,Women,3240
July 2017,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,35 to 39,,Women,2220
July 2017,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,40 to 44,,Women,495
July 2017,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,45 or Over,,Women,50
July 2017,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value,,Women,*
July 2017,AgeAtBookingMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Under 20,,Women,210
July 2017,AgeAtBookingMotherGroup20,NHS England (Region),Y56,E40000003,London Commissioning Region,19-,,Women,210
July 2017,AgeAtBookingMotherGroup20,NHS England (Region),Y56,E40000003,London Commissioning Region,20+,,Women,9305
July 2017,AgeAtBookingMotherGroup20,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value,,Women,*
July 2017,ApgarScore5TermGroup7,NHS England (Region),Y56,E40000003,London Commissioning Region,0 to 6,,Babies,55
July 2017,ApgarScore5TermGroup7,NHS England (Region),Y56,E40000003,London Commissioning Region,7 to 10,,Babies,5920
July 2017,ApgarScore5TermGroup7,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,140
July 2017,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y56,E40000003,London Commissioning Region,Maternal or Donor Breast Milk,,Babies,4295
July 2017,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,2280
July 2017,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y56,E40000003,London Commissioning Region,Not Breast Milk,,Babies,595
July 2017,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value,,Women,1810
July 2017,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Normal,,Women,3945
July 2017,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Obese,,Women,1090
July 2017,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Overweight,,Women,1900
July 2017,BMI,NHS England (Region),Y56,E40000003,London Commissioning Region,Underweight,,Women,770
July 2017,CigarettesPerDayAverage,NHS England (Region),Y56,E40000003,London Commissioning Region,,,Average over women,6.5
July 2017,ComplexSocialFactorsInd,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value,Missing Value,Women,1635
July 2017,ComplexSocialFactorsInd,NHS England (Region),Y56,E40000003,London Commissioning Region,N,No,Women,7105
July 2017,ComplexSocialFactorsInd,NHS England (Region),Y56,E40000003,London Commissioning Region,Value outside reporting parameters,Value outside reporting parameters,Women,*
July 2017,ComplexSocialFactorsInd,NHS England (Region),Y56,E40000003,London Commissioning Region,Y,Yes,Women,780
July 2017,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Elective caesarean section,,Babies,940
July 2017,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Emergency caesarean section,,Babies,1185
July 2017,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Instrumental,,Babies,870
July 2017,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,150
July 2017,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Other,,Babies,155
July 2017,DeliveryMethodBabyGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Spontaneous,,Babies,3870
July 2017,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Any other ethnic group,,Women,940
July 2017,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Asian or Asian British,,Women,1380
July 2017,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Black or Black British,,Women,930
July 2017,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,570
July 2017,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Mixed,,Women,215
July 2017,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Not known,,Women,460
July 2017,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Not Stated,,Women,990
July 2017,EthnicCategoryMotherGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,White,,Women,4025
July 2017,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Episiotomy,,Women,655
July 2017,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Labial tear,,Women,315
July 2017,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Other,,Women,55
July 2017,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Perineal tear - first degree,,Women,395
July 2017,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Perineal tear - second degree,,Women,1145
July 2017,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Perineal tear - third or fourth degree,,Women,90
July 2017,GenitalTractTraumaticLesion,NHS England (Region),Y56,E40000003,London Commissioning Region,Vaginal wall tear,,Women,155
July 2017,GenitalTractTraumaticLesionGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,At least one trauma,,Women,2370
July 2017,GenitalTractTraumaticLesionGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,1180
July 2017,GenitalTractTraumaticLesionGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,None,,Women,670
July 2017,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,0 to 70 days,,Women,4320
July 2017,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,141+ days,,Women,970
July 2017,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,71 to 90 days,,Women,3015
July 2017,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,91 to 140 days,,Women,1215
July 2017,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,*
July 2017,GestationLengthBirthGroup37,NHS England (Region),Y56,E40000003,London Commissioning Region,< 37 weeks,,Babies,480
July 2017,GestationLengthBirthGroup37,NHS England (Region),Y56,E40000003,London Commissioning Region,>= 37 weeks,,Babies,6110
July 2017,GestationLengthBirthGroup37,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,580
July 2017,PreviousCaesareanSectionsGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,At least one Caesarean,,Women,1080
July 2017,PreviousCaesareanSectionsGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,"At least one Previous Birth, zero Caesareans",,Women,2785
July 2017,PreviousCaesareanSectionsGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,1995
July 2017,PreviousCaesareanSectionsGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Zero Previous Births,,Women,3655
July 2017,PreviousLiveBirthsGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,1,,Women,2475
July 2017,PreviousLiveBirthsGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,2,,Women,915
July 2017,PreviousLiveBirthsGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,3,,Women,310
July 2017,PreviousLiveBirthsGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,4,,Women,105
July 2017,PreviousLiveBirthsGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,5+,,Women,90
July 2017,PreviousLiveBirthsGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,1770
July 2017,PreviousLiveBirthsGroup,NHS England (Region),Y56,E40000003,London Commissioning Region,No previous live births,,Women,3850
July 2017,SkinToSkinContact1HourTerm,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,345
July 2017,SkinToSkinContact1HourTerm,NHS England (Region),Y56,E40000003,London Commissioning Region,N,No,Women,890
July 2017,SkinToSkinContact1HourTerm,NHS England (Region),Y56,E40000003,London Commissioning Region,Y,Yes,Women,4835
July 2017,SmokingStatusGroupBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,Missing Value / Value outside reporting parameters,,Women,800
July 2017,SmokingStatusGroupBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,Non-Smoker / Ex-Smoker,,Women,7840
July 2017,SmokingStatusGroupBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,Smoker,,Women,535
July 2017,SmokingStatusGroupBooking,NHS England (Region),Y56,E40000003,London Commissioning Region,Unknown,,Women,340
July 2017,Submission_Orgs,NHS England (Region),Y56,E40000003,London Commissioning Region,Submitted,,Organisations,17
July 2017,Submission_Orgs,NHS England (Region),Y56,E40000003,London Commissioning Region,Submitted_births_in_month,,Organisations,14
July 2017,Submission_Orgs,NHS England (Region),Y56,E40000003,London Commissioning Region,Submitted_traumas_in_month,,Organisations,12
July 2017,TotalBabies,NHS England (Region),Y56,E40000003,London Commissioning Region,,,Babies,7170
July 2017,TotalDeliveries,NHS England (Region),Y56,E40000003,London Commissioning Region,,,Women,7060
July 2017,TotalMothers,NHS England (Region),Y56,E40000003,London Commissioning Region,,,Women,9510
July 2017,AgeAtBookingMotherAverage,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,,,Average over women,29.4
July 2017,AgeAtBookingMotherGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,20 to 24,,Women,2670
July 2017,AgeAtBookingMotherGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,25 to 29,,Women,4985
July 2017,AgeAtBookingMotherGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,30 to 34,,Women,4975
July 2017,AgeAtBookingMotherGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,35 to 39,,Women,2525
July 2017,AgeAtBookingMotherGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,40 to 44,,Women,570
July 2017,AgeAtBookingMotherGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,45 or Over,,Women,40
July 2017,AgeAtBookingMotherGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Missing Value,,Women,*
July 2017,AgeAtBookingMotherGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Under 20,,Women,710
July 2017,AgeAtBookingMotherGroup20,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,19-,,Women,710
July 2017,AgeAtBookingMotherGroup20,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,20+,,Women,15765
July 2017,AgeAtBookingMotherGroup20,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Missing Value,,Women,*
July 2017,ApgarScore5TermGroup7,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,0 to 6,,Babies,120
July 2017,ApgarScore5TermGroup7,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,7 to 10,,Babies,11155
July 2017,ApgarScore5TermGroup7,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,725
July 2017,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Maternal or Donor Breast Milk,,Babies,7335
July 2017,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,3120
July 2017,BabyFirstFeedBreastMilkStatus,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Not Breast Milk,,Babies,2645
July 2017,BMI,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Missing Value,,Women,3850
July 2017,BMI,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Normal,,Women,5900
July 2017,BMI,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Obese,,Women,2725
July 2017,BMI,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Overweight,,Women,3415
July 2017,BMI,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Underweight,,Women,835
July 2017,CigarettesPerDayAverage,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,,,Average over women,7.4
July 2017,ComplexSocialFactorsInd,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Missing Value,Missing Value,Women,3735
July 2017,ComplexSocialFactorsInd,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,N,No,Women,11165
July 2017,ComplexSocialFactorsInd,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Value outside reporting parameters,Value outside reporting parameters,Women,105
July 2017,ComplexSocialFactorsInd,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Y,Yes,Women,1635
July 2017,DeliveryMethodBabyGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Elective caesarean section,,Babies,1700
July 2017,DeliveryMethodBabyGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Emergency caesarean section,,Babies,1815
July 2017,DeliveryMethodBabyGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Instrumental,,Babies,1200
July 2017,DeliveryMethodBabyGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,115
July 2017,DeliveryMethodBabyGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Other,,Babies,400
July 2017,DeliveryMethodBabyGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Spontaneous,,Babies,7880
July 2017,EthnicCategoryMotherGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Any other ethnic group,,Women,500
July 2017,EthnicCategoryMotherGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Asian or Asian British,,Women,1635
July 2017,EthnicCategoryMotherGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Black or Black British,,Women,630
July 2017,EthnicCategoryMotherGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Missing Value / Value outside reporting parameters,,Women,840
July 2017,EthnicCategoryMotherGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Mixed,,Women,300
July 2017,EthnicCategoryMotherGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Not known,,Women,1040
July 2017,EthnicCategoryMotherGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Not Stated,,Women,1345
July 2017,EthnicCategoryMotherGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,White,,Women,10410
July 2017,GenitalTractTraumaticLesion,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Episiotomy,,Women,995
July 2017,GenitalTractTraumaticLesion,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Labial tear,,Women,885
July 2017,GenitalTractTraumaticLesion,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Other,,Women,60
July 2017,GenitalTractTraumaticLesion,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Perineal tear - first degree,,Women,770
July 2017,GenitalTractTraumaticLesion,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Perineal tear - second degree,,Women,1925
July 2017,GenitalTractTraumaticLesion,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Perineal tear - third or fourth degree,,Women,150
July 2017,GenitalTractTraumaticLesion,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Vaginal wall tear,,Women,295
July 2017,GenitalTractTraumaticLesionGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,At least one trauma,,Women,4150
July 2017,GenitalTractTraumaticLesionGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Missing Value / Value outside reporting parameters,,Women,3015
July 2017,GenitalTractTraumaticLesionGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,None,,Women,1045
July 2017,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,0 to 70 days,,Women,8940
July 2017,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,141+ days,,Women,1630
July 2017,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,71 to 90 days,,Women,4490
July 2017,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,91 to 140 days,,Women,1475
July 2017,GestAgeFormalAntenatalBookingGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Missing Value / Value outside reporting parameters,,Women,*
July 2017,GestationLengthBirthGroup37,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,< 37 weeks,,Babies,1040
July 2017,GestationLengthBirthGroup37,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,>= 37 weeks,,Babies,11990
July 2017,GestationLengthBirthGroup37,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Missing Value / Value outside reporting parameters,,Babies,65
July 2017,PreviousCaesareanSectionsGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,At least one Caesarean,,Women,1485
July 2017,PreviousCaesareanSectionsGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,"At least one Previous Birth, zero Caesareans",,Women,4880
July 2017,PreviousCaesareanSectionsGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Missing Value / Value outside reporting parameters,,Women,4120
July 2017,PreviousCaesareanSectionsGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Zero Previous Births,,Women,6175
July 2017,PreviousLiveBirthsGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,1,,Women,4415
July 2017,PreviousLiveBirthsGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,2,,Women,1755
July 2017,PreviousLiveBirthsGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,3,,Women,735
July 2017,PreviousLiveBirthsGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,4,,Women,270
July 2017,PreviousLiveBirthsGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,5+,,Women,205
July 2017,PreviousLiveBirthsGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,Missing Value / Value outside reporting parameters,,Women,2495
July 2017,PreviousLiveBirthsGroup,NHS England (Region),Y55,E40000002,Midlands and East of England Commissioning Region,No previous live births,,Women,6725
